sample,Hash,nReads
NR_Ac_10_Jul_A_r4,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,207
SK_Al_15_Aug_B_r4,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,867
SK_Al_3_Jul_C_r4,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,905
NR_Ac_15_Jul_B_r4,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,947
SK_Al_10_Aug_A_r4,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,1926
SK_Al_6_Aug_C_r4,52a3ead0281795007b0fea2cfcf0e92bb722c71b,4
SK_Al_10_Aug_B_r4,52a3ead0281795007b0fea2cfcf0e92bb722c71b,2726
SK_Al_1_Aug_C_r4,52a3ead0281795007b0fea2cfcf0e92bb722c71b,1831
SK_Al_15_Aug_C_r4,52a3ead0281795007b0fea2cfcf0e92bb722c71b,811
NR_Ac_1_Jul_B_r4,52a3ead0281795007b0fea2cfcf0e92bb722c71b,240
NR_Ac_1_Jul_C_r4,52a3ead0281795007b0fea2cfcf0e92bb722c71b,721
SK_Al_15_Aug_A_r4,52a3ead0281795007b0fea2cfcf0e92bb722c71b,321
SK_Al_1_Aug_A_r4,52a3ead0281795007b0fea2cfcf0e92bb722c71b,2626
NR_Ac_10_Aug_C_r4,52a3ead0281795007b0fea2cfcf0e92bb722c71b,9021
SK_Al_6_Aug_A_r4,52a3ead0281795007b0fea2cfcf0e92bb722c71b,108
SK_Al_6_Aug_B_r4,52a3ead0281795007b0fea2cfcf0e92bb722c71b,58
SK_Al_10_Aug_C_r4,52a3ead0281795007b0fea2cfcf0e92bb722c71b,2498
SK_Al_15_Aug_B_r4,52a3ead0281795007b0fea2cfcf0e92bb722c71b,397
NR_Ac_1_Jul_A_r4,52a3ead0281795007b0fea2cfcf0e92bb722c71b,1258
SK_Al_10_Aug_A_r4,52a3ead0281795007b0fea2cfcf0e92bb722c71b,297
SK_Al_6_Aug_C_r4,586b5ccb86e1266dc4fbddeda2488b846b14c3b8,86
SK_Al_10_Aug_B_r4,586b5ccb86e1266dc4fbddeda2488b846b14c3b8,2398
SK_Al_3_Aug_C_r4,586b5ccb86e1266dc4fbddeda2488b846b14c3b8,486
SK_Al_15_Aug_C_r4,586b5ccb86e1266dc4fbddeda2488b846b14c3b8,1070
SK_Al_15_Aug_A_r4,586b5ccb86e1266dc4fbddeda2488b846b14c3b8,4699
SK_Al_6_Aug_A_r4,586b5ccb86e1266dc4fbddeda2488b846b14c3b8,216
SK_Al_10_Aug_C_r4,586b5ccb86e1266dc4fbddeda2488b846b14c3b8,4125
SK_Al_15_Aug_B_r4,586b5ccb86e1266dc4fbddeda2488b846b14c3b8,3192
SK_Al_3_Aug_B_r4,586b5ccb86e1266dc4fbddeda2488b846b14c3b8,132
SK_Al_10_Aug_A_r4,586b5ccb86e1266dc4fbddeda2488b846b14c3b8,2679
NR_Ac_15_Aug_C_r4,694b472694570efad605ec631e157cbbb6192e6a,3352
SK_Al_10_Aug_C_r4,694b472694570efad605ec631e157cbbb6192e6a,3921
NR_Ac_15_Aug_A_r4,694b472694570efad605ec631e157cbbb6192e6a,3013
NR_Ac_1_Jul_B_r4,baa7674925960be46ac2381a8d9d02cf788a1f0e,941
NR_Ac_1_Jul_C_r4,baa7674925960be46ac2381a8d9d02cf788a1f0e,720
NR_Ac_10_Jul_C_r4,baa7674925960be46ac2381a8d9d02cf788a1f0e,3037
SK_Al_6_Jul_C_r4,baa7674925960be46ac2381a8d9d02cf788a1f0e,5
NR_Ac_3_Jul_B_r4,baa7674925960be46ac2381a8d9d02cf788a1f0e,1086
NR_Ac_3_Jul_A_r4,baa7674925960be46ac2381a8d9d02cf788a1f0e,705
NR_Ac_15_Jul_C_r4,baa7674925960be46ac2381a8d9d02cf788a1f0e,5
NR_Ac_10_Jul_B_r4,baa7674925960be46ac2381a8d9d02cf788a1f0e,921
NR_Ac_3_Jul_C_r4,baa7674925960be46ac2381a8d9d02cf788a1f0e,42
NR_Ac_10_Jul_A_r4,baa7674925960be46ac2381a8d9d02cf788a1f0e,566
NR_Ac_1_Jul_A_r4,baa7674925960be46ac2381a8d9d02cf788a1f0e,164
NR_Ac_6_Jul_A_r4,baa7674925960be46ac2381a8d9d02cf788a1f0e,4807
SK_Al_10_Aug_A_r4,baa7674925960be46ac2381a8d9d02cf788a1f0e,3
NR_Ac_6_Aug_B_r4,b3b7552ad4cb087f2533f45f05c840503002203e,385
NR_Ac_6_Jul_B_r4,b3b7552ad4cb087f2533f45f05c840503002203e,350
SK_Al_3_Jul_A_r4,b3b7552ad4cb087f2533f45f05c840503002203e,10
SK_Al_1_Jul_C_r4,b3b7552ad4cb087f2533f45f05c840503002203e,39
SK_Al_6_Jul_A_r4,b3b7552ad4cb087f2533f45f05c840503002203e,61
SK_Al_1_Jul_A_r4,b3b7552ad4cb087f2533f45f05c840503002203e,14
SK_Al_10_Jul_C_r4,b3b7552ad4cb087f2533f45f05c840503002203e,167
NR_Ac_1_Jul_B_r4,b3b7552ad4cb087f2533f45f05c840503002203e,518
NR_Ac_1_Jul_C_r4,b3b7552ad4cb087f2533f45f05c840503002203e,300
NR_Ac_10_Jul_C_r4,b3b7552ad4cb087f2533f45f05c840503002203e,3089
NR_Ac_15_Jul_A_r4,b3b7552ad4cb087f2533f45f05c840503002203e,194
SK_Al_6_Jul_C_r4,b3b7552ad4cb087f2533f45f05c840503002203e,51
NR_Ac_3_Jul_B_r4,b3b7552ad4cb087f2533f45f05c840503002203e,472
NR_Ac_1_Aug_C_r4,b3b7552ad4cb087f2533f45f05c840503002203e,631
NR_Ac_15_Aug_C_r4,b3b7552ad4cb087f2533f45f05c840503002203e,127
NR_Ac_6_Aug_A_r4,b3b7552ad4cb087f2533f45f05c840503002203e,395
SK_Al_15_Jul_A_r4,b3b7552ad4cb087f2533f45f05c840503002203e,35
NR_Ac_3_Jul_A_r4,b3b7552ad4cb087f2533f45f05c840503002203e,1066
NR_Ac_3_Aug_C_r4,b3b7552ad4cb087f2533f45f05c840503002203e,118
SK_Al_15_Jul_C_r4,b3b7552ad4cb087f2533f45f05c840503002203e,32
NR_Ac_6_Aug_C_r4,b3b7552ad4cb087f2533f45f05c840503002203e,45
SK_Al_10_Jul_A_r4,b3b7552ad4cb087f2533f45f05c840503002203e,41
NR_Ac_1_Aug_B_r4,b3b7552ad4cb087f2533f45f05c840503002203e,388
NR_Ac_3_Aug_A_r4,b3b7552ad4cb087f2533f45f05c840503002203e,5
NR_Ac_15_Jul_C_r4,b3b7552ad4cb087f2533f45f05c840503002203e,212
NR_Ac_6_Jul_C_r4,b3b7552ad4cb087f2533f45f05c840503002203e,204
NR_Ac_3_Aug_B_r4,b3b7552ad4cb087f2533f45f05c840503002203e,341
NR_Ac_10_Jul_B_r4,b3b7552ad4cb087f2533f45f05c840503002203e,503
NR_Ac_3_Jul_C_r4,b3b7552ad4cb087f2533f45f05c840503002203e,433
NR_Ac_10_Aug_B_r4,b3b7552ad4cb087f2533f45f05c840503002203e,218
NR_Ac_10_Jul_A_r4,b3b7552ad4cb087f2533f45f05c840503002203e,664
SK_Al_10_Aug_C_r4,b3b7552ad4cb087f2533f45f05c840503002203e,112
SK_Al_15_Aug_B_r4,b3b7552ad4cb087f2533f45f05c840503002203e,74
NR_Ac_1_Jul_A_r4,b3b7552ad4cb087f2533f45f05c840503002203e,488
NR_Ac_6_Jul_A_r4,b3b7552ad4cb087f2533f45f05c840503002203e,383
SK_Al_3_Jul_C_r4,b3b7552ad4cb087f2533f45f05c840503002203e,44
NR_Ac_15_Aug_A_r4,b3b7552ad4cb087f2533f45f05c840503002203e,271
NR_Ac_15_Jul_B_r4,b3b7552ad4cb087f2533f45f05c840503002203e,374
SK_Al_10_Aug_A_r4,b3b7552ad4cb087f2533f45f05c840503002203e,66
NR_Ac_1_Aug_A_r4,5ae1341da7ed3b29f88201563c85b12b0112a65a,1338
NR_Ac_1_Jul_B_r4,5ae1341da7ed3b29f88201563c85b12b0112a65a,602
NR_Ac_10_Jul_C_r4,5ae1341da7ed3b29f88201563c85b12b0112a65a,1745
NR_Ac_15_Jul_A_r4,5ae1341da7ed3b29f88201563c85b12b0112a65a,2070
NR_Ac_3_Jul_B_r4,5ae1341da7ed3b29f88201563c85b12b0112a65a,783
NR_Ac_3_Jul_A_r4,5ae1341da7ed3b29f88201563c85b12b0112a65a,264
NR_Ac_15_Jul_C_r4,5ae1341da7ed3b29f88201563c85b12b0112a65a,2527
NR_Ac_3_Jul_C_r4,5ae1341da7ed3b29f88201563c85b12b0112a65a,50
NR_Ac_15_Jul_B_r4,5ae1341da7ed3b29f88201563c85b12b0112a65a,2694
SK_Al_3_Jul_A_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,68
SK_Al_1_Jul_C_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,356
SK_Al_6_Jul_A_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,130
NR_Ac_1_Aug_A_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,433
SK_Al_1_Jul_A_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,29
SK_Al_10_Jul_C_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,93
NR_Ac_1_Jul_B_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,2050
NR_Ac_1_Jul_C_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,228
NR_Ac_10_Jul_C_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,717
NR_Ac_15_Jul_A_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,262
SK_Al_6_Jul_C_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,83
NR_Ac_3_Jul_B_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,729
NR_Ac_15_Aug_C_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,407
NR_Ac_3_Aug_C_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,120
NR_Ac_15_Jul_C_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,473
NR_Ac_6_Jul_C_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,1046
NR_Ac_10_Jul_B_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,529
NR_Ac_3_Jul_C_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,109
NR_Ac_10_Aug_B_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,628
NR_Ac_10_Jul_A_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,566
SK_Al_15_Aug_B_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,236
NR_Ac_1_Jul_A_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,687
SK_Al_3_Jul_C_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,112
NR_Ac_15_Aug_A_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,445
NR_Ac_15_Jul_B_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,261
SK_Al_10_Aug_A_r4,8da6a90264f11ade3077e3ec214bc9995e17e14c,206
NR_Ac_6_Jul_B_r4,d3e25adf5575bcaccf20fd52278eeb30671915e8,1684
SK_Al_1_Aug_C_r4,d3e25adf5575bcaccf20fd52278eeb30671915e8,14
NR_Ac_1_Jul_B_r4,d3e25adf5575bcaccf20fd52278eeb30671915e8,1294
NR_Ac_1_Jul_C_r4,d3e25adf5575bcaccf20fd52278eeb30671915e8,525
NR_Ac_10_Jul_C_r4,d3e25adf5575bcaccf20fd52278eeb30671915e8,1603
NR_Ac_3_Jul_B_r4,d3e25adf5575bcaccf20fd52278eeb30671915e8,1652
NR_Ac_3_Jul_A_r4,d3e25adf5575bcaccf20fd52278eeb30671915e8,1015
NR_Ac_1_Aug_B_r4,d3e25adf5575bcaccf20fd52278eeb30671915e8,442
NR_Ac_3_Aug_A_r4,d3e25adf5575bcaccf20fd52278eeb30671915e8,110
NR_Ac_15_Jul_C_r4,d3e25adf5575bcaccf20fd52278eeb30671915e8,36
NR_Ac_10_Jul_B_r4,d3e25adf5575bcaccf20fd52278eeb30671915e8,684
NR_Ac_3_Jul_C_r4,d3e25adf5575bcaccf20fd52278eeb30671915e8,292
NR_Ac_10_Jul_A_r4,d3e25adf5575bcaccf20fd52278eeb30671915e8,738
NR_Ac_1_Jul_A_r4,d3e25adf5575bcaccf20fd52278eeb30671915e8,1181
NR_Ac_6_Jul_A_r4,d3e25adf5575bcaccf20fd52278eeb30671915e8,103
NR_Ac_15_Jul_B_r4,d3e25adf5575bcaccf20fd52278eeb30671915e8,51
SK_Al_3_Jul_A_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,107
SK_Al_1_Jul_C_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,732
SK_Al_6_Jul_A_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,536
SK_Al_1_Jul_A_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,391
SK_Al_10_Jul_C_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,457
NR_Ac_1_Jul_B_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,94
NR_Ac_1_Jul_C_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,31
NR_Ac_10_Jul_C_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,360
SK_Al_6_Jul_C_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,572
NR_Ac_3_Jul_B_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,32
SK_Al_15_Jul_A_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,569
NR_Ac_3_Jul_A_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,24
NR_Ac_3_Aug_C_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,997
SK_Al_15_Jul_C_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,584
SK_Al_10_Jul_A_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,1107
NR_Ac_10_Jul_B_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,30
NR_Ac_3_Jul_C_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,119
NR_Ac_10_Aug_B_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,1813
NR_Ac_10_Jul_A_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,56
SK_Al_15_Aug_B_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,681
NR_Ac_1_Jul_A_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,28
SK_Al_3_Jul_C_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,790
SK_Al_10_Aug_A_r4,43c50ccbfbcc8a542c69a481e4967592987f6133,885
SK_Al_1_Aug_C_r4,1665a7c97702ef7179bcb1e186705fe73e545b19,278
NR_Ac_10_Jul_C_r4,1665a7c97702ef7179bcb1e186705fe73e545b19,3630
NR_Ac_3_Jul_B_r4,1665a7c97702ef7179bcb1e186705fe73e545b19,410
NR_Ac_1_Aug_C_r4,1665a7c97702ef7179bcb1e186705fe73e545b19,4563
SK_Al_1_Aug_A_r4,1665a7c97702ef7179bcb1e186705fe73e545b19,700
NR_Ac_3_Jul_A_r4,1665a7c97702ef7179bcb1e186705fe73e545b19,8
NR_Ac_3_Aug_C_r4,1665a7c97702ef7179bcb1e186705fe73e545b19,726
NR_Ac_10_Jul_B_r4,1665a7c97702ef7179bcb1e186705fe73e545b19,35
NR_Ac_3_Jul_C_r4,1665a7c97702ef7179bcb1e186705fe73e545b19,278
SK_Al_3_Jul_A_r4,9c1b08211a76599faa4a6763b8c564f85d586b36,231
SK_Al_1_Jul_C_r4,9c1b08211a76599faa4a6763b8c564f85d586b36,486
SK_Al_6_Aug_C_r4,9c1b08211a76599faa4a6763b8c564f85d586b36,24
SK_Al_6_Jul_A_r4,9c1b08211a76599faa4a6763b8c564f85d586b36,618
SK_Al_3_Aug_C_r4,9c1b08211a76599faa4a6763b8c564f85d586b36,249
SK_Al_1_Aug_C_r4,9c1b08211a76599faa4a6763b8c564f85d586b36,61
SK_Al_1_Jul_A_r4,9c1b08211a76599faa4a6763b8c564f85d586b36,88
SK_Al_10_Jul_C_r4,9c1b08211a76599faa4a6763b8c564f85d586b36,210
SK_Al_6_Jul_C_r4,9c1b08211a76599faa4a6763b8c564f85d586b36,338
SK_Al_15_Aug_A_r4,9c1b08211a76599faa4a6763b8c564f85d586b36,46
SK_Al_1_Aug_A_r4,9c1b08211a76599faa4a6763b8c564f85d586b36,360
SK_Al_15_Jul_A_r4,9c1b08211a76599faa4a6763b8c564f85d586b36,495
NR_Ac_3_Aug_C_r4,9c1b08211a76599faa4a6763b8c564f85d586b36,1348
SK_Al_15_Jul_C_r4,9c1b08211a76599faa4a6763b8c564f85d586b36,468
SK_Al_10_Jul_A_r4,9c1b08211a76599faa4a6763b8c564f85d586b36,1118
NR_Ac_10_Aug_B_r4,9c1b08211a76599faa4a6763b8c564f85d586b36,1322
SK_Al_6_Aug_A_r4,9c1b08211a76599faa4a6763b8c564f85d586b36,23
SK_Al_10_Aug_C_r4,9c1b08211a76599faa4a6763b8c564f85d586b36,4
SK_Al_15_Aug_B_r4,9c1b08211a76599faa4a6763b8c564f85d586b36,708
SK_Al_3_Jul_C_r4,9c1b08211a76599faa4a6763b8c564f85d586b36,733
SK_Al_10_Aug_A_r4,9c1b08211a76599faa4a6763b8c564f85d586b36,1732
NR_Ac_10_Jul_C_r4,7659a8de4f5d9ec6188a9c16744584e7f3beef61,4250
NR_Ac_3_Jul_A_r4,7659a8de4f5d9ec6188a9c16744584e7f3beef61,11
NR_Ac_10_Jul_A_r4,7659a8de4f5d9ec6188a9c16744584e7f3beef61,647
NR_Ac_1_Jul_A_r4,7659a8de4f5d9ec6188a9c16744584e7f3beef61,1437
NR_Ac_1_Jul_B_r4,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,488
NR_Ac_1_Jul_C_r4,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,717
NR_Ac_10_Jul_C_r4,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,2613
NR_Ac_3_Jul_B_r4,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,756
NR_Ac_3_Jul_A_r4,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,2112
NR_Ac_6_Jul_C_r4,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,78
NR_Ac_10_Jul_B_r4,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,1300
NR_Ac_3_Jul_C_r4,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,456
NR_Ac_10_Jul_A_r4,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,374
NR_Ac_1_Jul_A_r4,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,1113
NR_Ac_6_Jul_A_r4,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,378
NR_Ac_15_Jul_B_r4,3d62f7951be99bcd6e3f34169799df6c7a98a9b4,7
SK_Al_10_Aug_B_r4,bb2809beac4b0e844070fb7dcd7c5a6c13504c67,5468
SK_Al_10_Aug_C_r4,bb2809beac4b0e844070fb7dcd7c5a6c13504c67,2701
SK_Al_10_Aug_A_r4,bb2809beac4b0e844070fb7dcd7c5a6c13504c67,2232
SK_Al_3_Aug_A_r4,bccac54ad7babc9191848eab06023ee35501cc72,908
SK_Al_6_Aug_C_r4,bccac54ad7babc9191848eab06023ee35501cc72,744
SK_Al_10_Aug_B_r4,bccac54ad7babc9191848eab06023ee35501cc72,757
SK_Al_3_Aug_C_r4,bccac54ad7babc9191848eab06023ee35501cc72,737
SK_Al_1_Aug_C_r4,bccac54ad7babc9191848eab06023ee35501cc72,529
SK_Al_15_Aug_C_r4,bccac54ad7babc9191848eab06023ee35501cc72,551
NR_Ac_15_Jul_A_r4,bccac54ad7babc9191848eab06023ee35501cc72,98
SK_Al_15_Aug_A_r4,bccac54ad7babc9191848eab06023ee35501cc72,604
SK_Al_1_Aug_A_r4,bccac54ad7babc9191848eab06023ee35501cc72,885
SK_Al_6_Aug_A_r4,bccac54ad7babc9191848eab06023ee35501cc72,1384
SK_Al_6_Aug_B_r4,bccac54ad7babc9191848eab06023ee35501cc72,793
SK_Al_10_Aug_C_r4,bccac54ad7babc9191848eab06023ee35501cc72,745
NR_Ac_15_Jul_B_r4,bccac54ad7babc9191848eab06023ee35501cc72,332
SK_Al_3_Aug_B_r4,bccac54ad7babc9191848eab06023ee35501cc72,709
SK_Al_10_Aug_A_r4,bccac54ad7babc9191848eab06023ee35501cc72,748
SK_Al_1_Jul_C_r4,e6d54b5769c871de0324a5036c61f08f6ec4ae54,214
SK_Al_6_Jul_A_r4,e6d54b5769c871de0324a5036c61f08f6ec4ae54,514
SK_Al_1_Jul_A_r4,e6d54b5769c871de0324a5036c61f08f6ec4ae54,374
SK_Al_10_Jul_C_r4,e6d54b5769c871de0324a5036c61f08f6ec4ae54,761
SK_Al_6_Jul_C_r4,e6d54b5769c871de0324a5036c61f08f6ec4ae54,764
SK_Al_15_Jul_A_r4,e6d54b5769c871de0324a5036c61f08f6ec4ae54,470
NR_Ac_3_Aug_C_r4,e6d54b5769c871de0324a5036c61f08f6ec4ae54,698
SK_Al_15_Jul_C_r4,e6d54b5769c871de0324a5036c61f08f6ec4ae54,321
SK_Al_10_Jul_A_r4,e6d54b5769c871de0324a5036c61f08f6ec4ae54,2138
NR_Ac_3_Jul_C_r4,e6d54b5769c871de0324a5036c61f08f6ec4ae54,39
NR_Ac_10_Aug_B_r4,e6d54b5769c871de0324a5036c61f08f6ec4ae54,1785
SK_Al_15_Aug_B_r4,e6d54b5769c871de0324a5036c61f08f6ec4ae54,288
SK_Al_3_Jul_C_r4,e6d54b5769c871de0324a5036c61f08f6ec4ae54,575
SK_Al_10_Aug_A_r4,e6d54b5769c871de0324a5036c61f08f6ec4ae54,1145
SK_Al_3_Jul_A_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,64
SK_Al_1_Jul_C_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,271
SK_Al_6_Aug_C_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,58
SK_Al_6_Jul_A_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,227
SK_Al_1_Aug_C_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,22
NR_Ac_1_Aug_A_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,12
SK_Al_15_Aug_C_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,386
SK_Al_1_Jul_A_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,42
SK_Al_10_Jul_C_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,451
NR_Ac_1_Jul_B_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,335
NR_Ac_1_Jul_C_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,77
NR_Ac_10_Jul_C_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,2174
NR_Ac_15_Jul_A_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,147
SK_Al_6_Jul_C_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,185
NR_Ac_3_Jul_B_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,255
SK_Al_15_Jul_A_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,116
NR_Ac_3_Jul_A_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,142
NR_Ac_3_Aug_C_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,447
SK_Al_15_Jul_C_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,59
SK_Al_10_Jul_A_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,31
NR_Ac_15_Jul_C_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,308
NR_Ac_10_Jul_B_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,165
NR_Ac_10_Aug_B_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,570
NR_Ac_10_Jul_A_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,535
SK_Al_15_Aug_B_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,243
NR_Ac_1_Jul_A_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,85
NR_Ac_6_Jul_A_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,1803
SK_Al_3_Jul_C_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,136
NR_Ac_15_Jul_B_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,234
SK_Al_10_Aug_A_r4,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,294
NR_Ac_10_Aug_A_r4,022ee7a766d5c2c358c59873af05feb988860f5c,9588
SK_Al_3_Jul_A_r4,d8ed22edb9b4c9c2eccdde41cecb635458209e93,139
SK_Al_1_Jul_C_r4,d8ed22edb9b4c9c2eccdde41cecb635458209e93,356
SK_Al_6_Jul_A_r4,d8ed22edb9b4c9c2eccdde41cecb635458209e93,552
NR_Ac_1_Aug_A_r4,d8ed22edb9b4c9c2eccdde41cecb635458209e93,7
SK_Al_1_Jul_A_r4,d8ed22edb9b4c9c2eccdde41cecb635458209e93,169
SK_Al_10_Jul_C_r4,d8ed22edb9b4c9c2eccdde41cecb635458209e93,127
SK_Al_6_Jul_C_r4,d8ed22edb9b4c9c2eccdde41cecb635458209e93,613
SK_Al_15_Jul_A_r4,d8ed22edb9b4c9c2eccdde41cecb635458209e93,448
NR_Ac_3_Aug_C_r4,d8ed22edb9b4c9c2eccdde41cecb635458209e93,1251
SK_Al_15_Jul_C_r4,d8ed22edb9b4c9c2eccdde41cecb635458209e93,529
SK_Al_10_Jul_A_r4,d8ed22edb9b4c9c2eccdde41cecb635458209e93,921
NR_Ac_15_Jul_C_r4,d8ed22edb9b4c9c2eccdde41cecb635458209e93,11
NR_Ac_10_Aug_B_r4,d8ed22edb9b4c9c2eccdde41cecb635458209e93,1602
SK_Al_15_Aug_B_r4,d8ed22edb9b4c9c2eccdde41cecb635458209e93,874
SK_Al_3_Jul_C_r4,d8ed22edb9b4c9c2eccdde41cecb635458209e93,808
SK_Al_10_Aug_A_r4,d8ed22edb9b4c9c2eccdde41cecb635458209e93,1148
NR_Ac_6_Jul_B_r4,4810b59efe58140a525dad9c5b07659f028b3a2f,2260
NR_Ac_1_Jul_C_r4,4810b59efe58140a525dad9c5b07659f028b3a2f,296
NR_Ac_10_Jul_C_r4,4810b59efe58140a525dad9c5b07659f028b3a2f,447
NR_Ac_1_Aug_B_r4,4810b59efe58140a525dad9c5b07659f028b3a2f,5729
NR_Ac_10_Jul_A_r4,4810b59efe58140a525dad9c5b07659f028b3a2f,186
SK_Al_3_Aug_A_r4,c86edf42afe1847e481b41dc9d0c5e33829cb6c6,562
SK_Al_6_Aug_C_r4,c86edf42afe1847e481b41dc9d0c5e33829cb6c6,852
SK_Al_10_Aug_B_r4,c86edf42afe1847e481b41dc9d0c5e33829cb6c6,1325
SK_Al_3_Aug_C_r4,c86edf42afe1847e481b41dc9d0c5e33829cb6c6,537
SK_Al_1_Aug_C_r4,c86edf42afe1847e481b41dc9d0c5e33829cb6c6,242
SK_Al_15_Aug_C_r4,c86edf42afe1847e481b41dc9d0c5e33829cb6c6,317
NR_Ac_15_Jul_A_r4,c86edf42afe1847e481b41dc9d0c5e33829cb6c6,260
SK_Al_15_Aug_A_r4,c86edf42afe1847e481b41dc9d0c5e33829cb6c6,311
SK_Al_1_Aug_A_r4,c86edf42afe1847e481b41dc9d0c5e33829cb6c6,732
SK_Al_6_Aug_A_r4,c86edf42afe1847e481b41dc9d0c5e33829cb6c6,732
